duration,title,channel,published,time
0:0,SpAIware & More: Advanced Prompt Injection Exploits in LLM Applications,Black Hat,3 months ago,0.0
0:0,Pedro Domingos on the Real Path to AGI,Eye on AI,3 months ago,0.0
0:0,Stanford CS336 Language Modeling from Scratch | Spring 2025 | Lecture 4: Mixture of experts,Stanford Online,3 months ago,0.0
0:0,Cutting-Edge: Agentic AI & Fundamental Research,Fundamental Edge,3 months ago,0.0
0:0,Build Specialist LLMs Like It’s 2019 (Randall Balestriero),Machine Learning Street Talk,3 months ago,0.0
0:0,Polars: Fast & Efficient Data Manipulation with Ritchie Vink #60,AI Stories Podcast - Neil Leiser,3 months ago,0.0
0:0,Agentic RAG with reflection,Microsoft Reactor,Streamed 3 months ago,0.0
0:0,How To Think About Thinking Models,Neel Nanda,3 months ago,0.0
0:0,Advanced RAG Hacks: Part 2 – Next-Level Techniques for 2025,TwoSetAI,3 months ago,0.0
0:0,Codex CLI and Coding Agents,AI Makerspace,Streamed 3 months ago,0.0
0:0,Elevating SDKs and Docs with Auth0: Fern’s Approach to Developer Experience and Agent Experience,Auth0,3 months ago,0.0
0:0,Why Every Agent needs Open Source Cloud Sandboxes,Latent Space,3 months ago,0.0
0:0,Reducing Network Latency: Innovations for a Faster Internet • Dave Taht • GOTO 2024,GOTO Conferences,3 months ago,0.0
0:0,Nathan Colbert - From Inference to Features: Build a Core ML Platform from Scratch,PyData,3 months ago,0.0
0:0,Improving the accuracy of domain specific tasks with LLM distillation,Snorkel AI,3 months ago,0.0
0:0,"I Am Once Again Asking ""What is MLOps?"" // Oleksandr Stasyk // MLOps Podcast #308",MLOps.community,3 months ago,0.0
0:0,Lecture 45: LSTM -- Long Short Term Memory,Kshitiz Verma ,3 months ago,0.0
0:0,Master Google A2A Protocol: Deep Dive on Connecting AI Agents to Agents Remotely,MG,3 months ago,0.0
0:0,Intro to Attention and Its Forms,Gabriel Mongaras,3 months ago,0.0
0:0,Naomi presents Enhancing Text Classification through LLM-Driven Active Learning and Human Annotation,nPlan,3 months ago,0.0
0:0,Master Google's Agents Development Kit (ADK) in 60 mins– Build Production Agentic Workflows today!,The AI Lifestyle,3 months ago,0.0
0:0,"Sleep-Time Compute — Letta AI (Charles Packer, Charlie Snell, Kevin Lin)",Latent Space,3 months ago,0.0
0:0,"Function Calling is All You Need — Full Workshop, with Ilan Bigio of OpenAI",AI Engineer,3 months ago,0.0
0:0,Sayantika Banik - The LEGO Approach to designing PyData Workflows | PyData Global 2024,PyData,3 months ago,0.0
0:0,Vercel AI SDK Masterclass: From Fundamentals to Deep Research,AI Engineer,3 months ago,0.0
0:0,A Path to Inclusive Innovation & Prosperity • Nilesh Makwana • YOW! 2024,GOTO Conferences,3 months ago,0.0
0:0,PydanticAI + Langgraph: The Ultimate Match for Smarter AI Agents!,YourTechBud Codes,6 months ago,0.0
0:0,Building AI Agents With MCP: A Complete Walkthrough,YourTechBud Codes,3 months ago,0.0
0:0,Stateful Agents — Full Workshop with Charles Packer of Letta and MemGPT,AI Engineer,3 months ago,0.0
0:0,"Frontier Feud: Anthropic, Google DeepMind, Meta FAIR, Thinking Machines — Barr Yaron, Amplify",AI Engineer,3 months ago,0.0
0:0,Inside Pydantic Graph: A Deep Dive with Code,YourTechBud Codes,3 months ago,0.0
0:0,Cainã Max Couto da Silva - PyTorch Workflow Mastery: A Guide to Track and Optimize Model Performance,PyData,3 months ago,0.0
0:0,Stanford CS25: V5 I Overview of Transformers,Stanford Online,3 months ago,0.0
0:0,AI Powered Bug Hunting • Ben Sadeghipour @NahamSec • YOW! 2024,GOTO Conferences,3 months ago,0.0
0:0,Brand New Reasoning Method Destroys Reasoning Models In Benchmark Tests,Richard Aragon,3 months ago,0.0
0:0,[Paper Reading] Advancing Semantic Caching for LLMs with Domain-Specific Embeddings & Synthetic Data,SupportVectors,3 months ago,0.0
0:0,Building Robust AI Systems with Battle-tested Frameworks // Mini Summit #10,MLOps.community,3 months ago,0.0
0:0,"Tony Ojeda - Generative AI + Python: Unlocking Efficiency, Personalization, and Insight",PyData,3 months ago,0.0
0:0,The Agent Use Cases Most Ready for Primetime,The AI Daily Brief: Artificial Intelligence News,3 months ago,0.0
0:0,Advanced RAG Hacks You Can’t Afford to Miss - Session 1,TwoSetAI,3 months ago,0.0
0:0,"Stanford CS336 Lang. Modeling from Scratch | Spring 2025 | Lec. 3: Architectures, Hyperparameters",Stanford Online,3 months ago,0.0
0:0,AWS re:Invent 2023-Vector database and zero-ETL capabilities for Amazon OpenSearch Service (ANT353),AWS Events,1 year ago,0.0
0:0,Amazon OpenSearch Service for Vector Search: Demo | Amazon Web Services,Amazon Web Services,2 years ago,0.0
0:0,Graph-Based Approximate Nearest Neighbors (ANN) and HNSW,Pinecone,2 years ago,0.0
0:0,[CVPR20 Tutorial] Billion-scale Approximate Nearest Neighbor Search,Yusuke Matsui,5 years ago,0.0
0:0,Prashanth Rao - Graph RAG: Bringing together graph and vector search to empower retrieval,PyData,3 months ago,0.0
0:0,Ian Ozsvald - Valuable LLM lessons learnt on Kaggle's ARC AGI Challenge | PyData Global 2024,PyData,3 months ago,0.0
0:0,The Henry Ford Approach To Building Modern AI (ft Minki Jung) - Ep 35,Tool Use - AI Conversations,3 months ago,0.0
0:0,AI-Powered Product Ideation with Synthetic Consumer Testing // Luca Fiaschi // MLOps Podcast #306,MLOps.community,3 months ago,0.0
0:0,How to Hack AI Applications: Real-World Bug Bounty Insights,AI Security Podcast,4 months ago,0.0
0:0,"Insights on Building AI Teams — Heath Black, SignalFire",AI Engineer,3 months ago,0.0
0:0,AI + Security & Safety — Don Bosco Durai,AI Engineer,3 months ago,0.0
0:0,"Evaluating Domain Specific LLMs for Real World Finance — Waseem Alshikh, Writer",AI Engineer,3 months ago,0.0
0:0,"The missing pieces of workflow automation — Shirsha Chaudhuri, Thomson Reuters Labs",AI Engineer,3 months ago,0.0
0:0,"Ensure AI Agents Work: Evaluation Frameworks for Scaling Success — Aparna Dhinkaran, CEO Arize",AI Engineer,3 months ago,0.0
0:0,Privacy-First Research with OpenSAFELY • Eli Holderness & Hannes Lowette • GOTO 2025,GOTO Conferences,3 months ago,0.0
48:20,Now playing,Using a Vector Database Doesn't Have to Suck,DataStax Developers,48.33
14:46,Now playing,Rethinking the Foundations for Continual Reinforcement Learning,Richard Aragon,14.77
46:46,Now playing,Build Custom LLM Benchmarks for your Application,Trelis Research,46.77
35:52,Now playing,Zain Hasan - ColPali’s Vision-Powered RAG for Enterprise Documents | PyData Global 2024,PyData,35.87
1:04:22,Now playing,What does it take to build a Realistic RAG in 2025? | AI & ML Monthly,Daniel Bourke,64.37
17:03,Now playing,How to Fail at AI Strategy: Hamel Husain & Greg Ceccarelli,AI Engineer,17.05
44:16,Now playing,AFlow: Automating Agentic Workflow Generation,YanAITalk,44.27
26:49,Now playing,Build Your First AI Agent With Google ADK in Minutes!,Chris Hay,26.82
27:53,Now playing,The ULTIMATE Guide to Building Your Own MCP Servers (Free Template),Cole Medin,27.88
22:38,Now playing,Agent2Agent + (MCP to Tool) in Multi-Agent AI,Discover AI,22.63
0:0,Eyal Kazin - 🧠🧹 Causality - Mental Hygiene for Data Science | PyData Global 2024,PyData,3 months ago,0.0
0:0,Learn AI Agent Architectures – Chaining and Routing,Langbase,Streamed 3 months ago,0.0
0:0,Transformer: How does it work?,Pramod Goyal,4 months ago,0.0
0:0,"""We need AIs with PHYSICAL experience"" (Jeff Beck)",Machine Learning Street Talk,3 months ago,0.0
0:0,Simply Explaining Proximal Policy Optimization (PPO): Full Whiteboard Walkthrough,Johnny Code,3 months ago,0.0
0:0,Build a Slack Agent with Pydantic AI [Step-by-Step Tutorial],MLOps.community,3 months ago,0.0
0:0,Train Your Own LLM – Tutorial,freeCodeCamp.org,3 months ago,0.0
0:0,"Stanford CS336 Language Modeling from Scratch | Spring 2025 | Lec. 2: Pytorch, Resource Accounting",Stanford Online,3 months ago,0.0
0:0,Weaviate Tech Hands-On: Query Agent,Weaviate • Vector Database,3 months ago,0.0
14:51,Now playing,"LangWatch - the all-in-one platform to create, edit, optimize LLM pipelines in minutes!",AI Bites,14.85
15:19,Now playing,Develop MCP server from scratch | complete hands-on end-to-end,AI Bites,15.32
55:09,Now playing,Which Economic Tasks are Performed with AI? Evidence from Millions of Claude Conversations,MLOps.community,55.15
6:43,Now playing,Google Launches an Agent SDK - Agent Development Kit,Sam Witteveen,6.72
8:15,Now playing,How-To Select Right GPU Provider - A Real-World Working Selection Criteria,Fahd Mirza,8.25
1:18:09,Now playing,Stanford CS336 Language Modeling from Scratch | Spring 2025 | Overview and Tokenization,Stanford Online,78.15
44:59,Now playing,Why AI Agents Keep Failing at Simple Tasks (ft Dexter Horthy) - Ep 34,Tool Use - AI Conversations,44.98
55:43,Now playing,How to Build and Publish an MCP Server - A Detailed Guide,Trelis Research,55.72
28:54,Now playing,Your AI Agents Are Useless Without This: PydanticAI + FastAPI Crash Course,Launch Intelligence,28.9
0:0,"FINAL WARNING: ""This Is How AI Will END The Middle Class Forever"" - Prepare Now | Mo Gawdat",Tom Bilyeu,4 months ago,0.0
0:0,DeepSeek's GRPO evolved to VAPO (CoT Reasoning),Discover AI,4 months ago,0.0
0:0,AI Engineering in 76 Minutes (Complete Course/Speedrun!),Marina Wyss - AI & Machine Learning,4 months ago,0.0
0:0,877: The Neural Processing Units Bringing AI to PCs — with Shirish Gupta,Super Data Science: ML & AI Podcast with Jon Krohn,4 months ago,0.0
0:0,Should You Adopt Pydantic AI? Deep Dive + Real Use Cases!,YourTechBud Codes,7 months ago,0.0
0:0,"Python Setup, Simplified: A Complete ""uv"" Tutorial!",YourTechBud Codes,7 months ago,0.0
0:0,Deep Learning Day: Reasoning,MIT Schwarzman College of Computing,5 months ago,0.0
0:0,Llama 4 Scout: 10M Token Context Length EXPLAINED,Discover AI,4 months ago,0.0
0:0,Finetuning: 500m AI agents in production with 2 engineers — Mustafa Ali & Kyle Corbitt,AI Engineer,3 months ago,0.0
0:0,Anthropic in the Enterprise — Alexander Bricken & Joe Bayley,AI Engineer,3 months ago,0.0
0:0,"AI Engineers: The Next Generation — Stefania Druga, Google Gemini",AI Engineer,3 months ago,0.0
0:0,Neural Graffiti: Mind-Blowing Trick That Gives AI a Memory: Hands-on,Fahd Mirza,4 months ago,0.0
0:0,#244 Large Language Models are Human-like Annotators.,Data Science Gems,4 months ago,0.0
0:0,#243 Microsoft Phi4,Data Science Gems,4 months ago,0.0
0:0,GAMECHANGER for personalized AI Agents - LangMem,Coding Crash Courses,4 months ago,0.0
0:0,Reinforcement Learning: Zero to Hero,CodeEmporium,4 months ago,0.0
0:0,"Multimodal AI from First Principles - Neural Nets that can see, hear, AND write.",Neural Breakdown with AVB,2 years ago,0.0
0:0,"How to Build, Evaluate, and Iterate on LLM Agents",DeepLearningAI,Streamed 1 year ago,0.0
0:0,🚀Build an AI Agent from SCRATCH with Python! (No Frameworks),Aaron Dunn,5 months ago,0.0
0:0,How does AWS Lambda work?,The Geek Narrator,4 months ago,0.0
0:0,"Trust, but Verify: Knowledge Agents for Finance Workflows - Mike Conover",AI Engineer,3 months ago,0.0
0:0,11 - Build Your Own MCP Server & Client – Run Locally🚀,AI Anytime,4 months ago,0.0
0:0,Build Your Own LLM API in Minutes! | API Conference,API Conference,4 months ago,0.0
0:0,🔥 Live Demo: Reinforcement Fine-Tuning for LLMs — Build Smarter Models with Less Data l Tutorial,Predibase,4 months ago,0.0
0:0,Model Context Protocol,AI Makerspace,Streamed 3 months ago,0.0
0:0,How He Developed the World's Best Search Agent with Philippe Mizrahi #59,AI Stories Podcast - Neil Leiser,4 months ago,0.0
0:0,AI 2027: Month-by-Month Model of Intelligence Explosion — Scott Alexander & Daniel Kokotajlo,Dwarkesh Patel,4 months ago,0.0
0:0,The Creators of Model Context Protocol,Latent Space,4 months ago,0.0
0:0,From Pickle Files to Polyglots: Hidden Risks in AI Supply Chains,MLSecOps,4 months ago,0.0
0:0,Gemma on mobile and web. Best and worst practices,Google for Developers,4 months ago,0.0
0:0,Chain-of-Tools: Utilizing Massive Unseen Tools in the CoT Reasoning of Frozen Language Models,Xiaol.x,4 months ago,0.0
0:0,Domain specific knowledge extraction from scientific texts using LLMs,European Bioinformatics Institute - EMBL-EBI,4 months ago,0.0
0:0,LLM Models Violate the Manifold Hypothesis: This is HUGE,Richard Aragon,4 months ago,0.0
0:0,LLM Majors Think: Anthropic’s Shocking New Studies on Understanding AI,Salvatore Sanfilippo,4 months ago,0.0
0:0,SLMs - When and When NOT to use them (+ Mistral 3.1 & Gemma-3 Bakeoff),Oxen,4 months ago,0.0
0:0,Synonymic Query Expansion to handle Prashant in Search - Lexical vs Phonetic vs Semantic Search,Arpit Bhayani,4 months ago,0.0
0:0,Sesame AI and RVQs - the network architecture behind VIRAL speech models,Neural Breakdown with AVB,4 months ago,0.0
0:0,"Mark Pincus on Why Most Startups Fail, Founder Control, and How to Win",a16z speedrun,5 months ago,0.0
0:0,Fraud Detection in the AI Era // Rafael Sandroni // MLOps Podcast #301,MLOps.community,4 months ago,0.0
0:0,SQuat: Subspace-orthogonal KV Cache Quantization,Richard Aragon,4 months ago,0.0
0:0,Beyond CUDA: Accelerating GenAI with MAX and Mojo (Chris Lattner's lightning talk at GTC 2025),Modular,4 months ago,0.0
0:0,Everything You Need to Know About Running LLMs Locally - T3chFest 10,T3chFest,4 months ago,0.0
0:0,AI Agent That Never Forget: Redis + LangGraph Integration Tutorial,MG,4 months ago,0.0
0:0,How to use Context Managers in Python Tutorial,Indently,4 months ago,0.0
0:0,Advanced Guardrails for AI Agents | Full Tutorial,James Briggs,4 months ago,0.0
0:0,MiniMax-01 Theory Overview | Lightning Attention + MoE + FlashAttention Optimization,Deep Learning with Yacine,4 months ago,0.0
0:0,Build an AI agent with me! Ep. 7: AI Research Agent,Relay (relay.app),4 months ago,0.0
0:0,Hard Proof That AI Agents Have Hit A Brick Wall,Richard Aragon,4 months ago,0.0
0:0,"Scaling Agents for Gen AI Products - Anju Kambadur, Bloomberg Head of AI Engineering",AI Engineer,4 months ago,0.0
0:0,Search Engine + GraphRAG + LLM Agents = AI-powered Smart Search,Gao Dalie (Ilyass),11 months ago,0.0
0:0,Turn ANY Website into LLM Knowledge in SECONDS,Cole Medin,6 months ago,0.0
0:0,Build LLM App with Web Search: Step-by-Step Guide,Yankee Maharjan,5 months ago,0.0
0:0,Memory-Efficient LLM Training and Fine-Tuning via Gradient Subspace Tracking,neptune_ai,4 months ago,0.0
0:0,RAG Evaluation: 7 Hard Lessons to Do it Right,EyeLevel,4 months ago,0.0
0:0,Efficient GPU infrastructure at LinkedIn // Animesh Singh // MLOps Podcast #299,MLOps.community,4 months ago,0.0
0:0,How to make Pandas extremely fast without changing any code.,Underfitted,4 months ago,0.0
0:0,Git Diagram : GitHub Repository to flow diagram,Data Science in your pocket,4 months ago,0.0
0:0,An Introduction to AI Agents (for 2025),Shaw Talebi,4 months ago,0.0
0:0,You Don’t Know Git - Edward Thomson - NDC London 2025,NDC Conferences,4 months ago,0.0
8:49,Now playing,Teapot LLM - Hallucination-Resistant Pocket RAG Model - Install Locally,Fahd Mirza,8.82
21:40,Now playing,"NVIDIA, Stanford, MIT: NEW VISUAL CoT Reasoning",Discover AI,21.67
55:39,Now playing,How does MCP work? How to use MCP?,Trelis Research,55.65
9:01,Now playing,Code Your Own AI Companion: NovaBot’s Telegram Brain Revealed (Step-by-Step - limited time release),TwoSetAI,9.02
25:36,Now playing,DeepResearch Open Sourced - LLM Uses Web Search During Reasoning,Vuk Rosić,25.6
1:04:06,Now playing,"Jason Liu - Instructor, Shipping LLMs to Production",devtools-fm,64.1
1:03:27,Now playing,Python: Automating a Marketing Team with AI Agents | Planning and Implementing CrewAI,Alejandro AO - Software & Ai,63.45
55:09,Now playing,Beyond the Matrix: AI and the Future of Human Creativity // Fausto Albers // MLOps Podcast #300,MLOps.community,55.15
28:45,Now playing,The Power of Agentic AI: Orchestrating the Future of the Enterprise | C3 Transform 2025,C3 AI,28.75
0:0,Python: Create a ReAct Agent from Scratch,Alejandro AO - Software & Ai,1 year ago,0.0
0:0,Understanding Distributed Architectures - The Patterns Approach • Unmesh Joshi • YOW! 2024,GOTO Conferences,4 months ago,0.0
0:0,Gemini 2.5 Pro: Breaking New Ground,Discover AI,4 months ago,0.0
0:0,Transformers - CS 162 Natural Language Processing,Einar,4 months ago,0.0
1:50:25,Now playing,"Shortwave Rides the Tidal Wave: Inbox Agents, Hyper-Growth & Hiring AI Managers, with CEO Andrew Lee","Cognitive Revolution ""How AI Changes Everything""",110.42
50:30,Now playing,Your AI Architecture Is Wrong | Agentic EP 05,George Bandarian,50.5
19:36,Now playing,Edge AI and IoT in 2025 — All You Need to Know,Edge Impulse,19.6
31:46,Now playing,MCP Explained in 31 Minutes (Without The Hype),Nick Saraev,31.77
45:09,Now playing,Concerto for Java & AI - Building Production-Ready LLM Apps • Thomas Vitale • YOW! 2024,GOTO Conferences,45.15
18:09,Now playing,How DeepSeek Rewrote the Transformer [MLA],Welch Labs,18.15
56:55,Now playing,Engineering Knowledge Sharing - Optimising Prompts with DSPy,GitLab Unfiltered,56.92
1:09:14,Now playing,873: Become Your Best Self Through AI Augmentation — feat. Natalie Monbiot,Super Data Science: ML & AI Podcast with Jon Krohn,69.23
17:38,Now playing,"Google Employee Reacts To Ai Explained ""Gemini 2.5 Pro - It’s a Darn Smart Chatbot""",SVIC Podcast,17.63
0:0,Building the Operating System for AI Agents,Gradient Flow,4 months ago,0.0
0:0,Procedural Knowledge Ontology (PKO),Richard Aragon,4 months ago,0.0
0:0,"Keynote: The Death of the Browser - Rachel-Lee Nabors, AgentQL",All Things Open,4 months ago,0.0
0:0,A light refresh for Claude,Anthropic,4 months ago,0.0
